6.1473e+05 4.5645e-07
6.1632e+05 4.5475e-07
6.1791e+05 4.5306e-07
6.1951e+05 4.5137e-07
6.2111e+05 4.4970e-07
6.2271e+05 4.4804e-07
6.2431e+05 4.4639e-07
6.2591e+05 4.4474e-07
6.2752e+05 4.4311e-07
6.2913e+05 4.4148e-07
6.3074e+05 4.3987e-07
6.3235e+05 4.3826e-07
6.3396e+05 4.3666e-07
6.3558e+05 4.3507e-07
6.3719e+05 4.3349e-07
6.3881e+05 4.3192e-07
6.4043e+05 4.3036e-07
6.4206e+05 4.2881e-07
6.4368e+05 4.2727e-07
6.4531e+05 4.2573e-07
6.4694e+05 4.2420e-07
6.4857e+05 4.2268e-07
6.5020e+05 4.2117e-07
6.5184e+05 4.1967e-07
6.5347e+05 4.1818e-07
6.5511e+05 4.1669e-07
6.5675e+05 4.1522e-07
6.5839e+05 4.1375e-07
6.6004e+05 4.1229e-07
6.6169e+05 4.1083e-07
6.6333e+05 4.0939e-07
6.6499e+05 4.0795e-07
6.6664e+05 4.0652e-07
6.6829e+05 4.0510e-07
6.6995e+05 4.0369e-07
6.7161e+05 4.0228e-07
6.7327e+05 4.0088e-07
6.7493e+05 3.9949e-07
6.7659e+05 3.9811e-07
6.7826e+05 3.9673e-07
6.7993e+05 3.9536e-07
6.8160e+05 3.9400e-07
6.8327e+05 3.9265e-07
6.8495e+05 3.9130e-07
6.8662e+05 3.8996e-07
6.8830e+05 3.8863e-07
6.8998e+05 3.8730e-07
6.9166e+05 3.8598e-07
6.9335e+05 3.8467e-07
6.9504e+05 3.8336e-07
6.9672e+05 3.8207e-07
6.9841e+05 3.8078e-07
7.0011e+05 3.7949e-07
7.0180e+05 3.7821e-07
7.0350e+05 3.7694e-07
7.0520e+05 3.7568e-07
7.0690e+05 3.7442e-07
7.0860e+05 3.7317e-07
7.1031e+05 3.7192e-07
7.1201e+05 3.7068e-07
7.1372e+05 3.6945e-07
7.1543e+05 3.6822e-07
7.1715e+05 3.6700e-07
7.1886e+05 3.6579e-07
7.2058e+05 3.6458e-07
7.2230e+05 3.6338e-07
7.2402e+05 3.6219e-07
7.2574e+05 3.6100e-07
7.2747e+05 3.5981e-07
7.2919e+05 3.5864e-07
7.3092e+05 3.5747e-07
7.3266e+05 3.5630e-07
7.3439e+05 3.5514e-07
7.3612e+05 3.5399e-07
7.3786e+05 3.5284e-07
7.3960e+05 3.5170e-07
7.4134e+05 3.5056e-07
7.4309e+05 3.4943e-07
7.4483e+05 3.4830e-07
7.4658e+05 3.4718e-07
7.4833e+05 3.4607e-07
7.5009e+05 3.4496e-07
7.5184e+05 3.4386e-07
7.5360e+05 3.4276e-07
7.5536e+05 3.4167e-07
7.5712e+05 3.4058e-07
7.5888e+05 3.3950e-07
7.6065e+05 3.3842e-07
7.6241e+05 3.3735e-07
7.6418e+05 3.3628e-07
7.6595e+05 3.3522e-07
7.6773e+05 3.3417e-07
7.6950e+05 3.3312e-07
7.7128e+05 3.3207e-07
7.7306e+05 3.3103e-07
7.7484e+05 3.2999e-07
7.7663e+05 3.2896e-07
7.7841e+05 3.2794e-07
7.8020e+05 3.2692e-07
7.8199e+05 3.2590e-07
7.8379e+05 3.2489e-07
7.8558e+05 3.2388e-07
7.8738e+05 3.2288e-07
7.8918e+05 3.2189e-07
7.9098e+05 3.2089e-07
7.9278e+05 3.1991e-07
7.9459e+05 3.1892e-07
7.9640e+05 3.1795e-07
7.9821e+05 3.1697e-07
8.0002e+05 3.1600e-07
8.0183e+05 3.1504e-07
8.0365e+05 3.1408e-07
8.0547e+05 3.1312e-07
8.0729e+05 3.1217e-07
8.0911e+05 3.1122e-07
8.1094e+05 3.1028e-07
8.1276e+05 3.0934e-07
8.1459e+05 3.0841e-07
8.1643e+05 3.0748e-07
8.1826e+05 3.0656e-07
8.2010e+05 3.0564e-07
8.2194e+05 3.0472e-07
8.2378e+05 3.0381e-07
8.2562e+05 3.0290e-07
8.2746e+05 3.0199e-07
8.2931e+05 3.0109e-07
8.3116e+05 3.0020e-07
8.3301e+05 2.9931e-07
8.3487e+05 2.9842e-07
8.3672e+05 2.9754e-07
8.3858e+05 2.9666e-07
8.4044e+05 2.9578e-07
8.4231e+05 2.9491e-07
8.4417e+05 2.9404e-07
8.4604e+05 2.9318e-07
8.4791e+05 2.9232e-07
8.4978e+05 2.9146e-07
8.5165e+05 2.9061e-07
8.5353e+05 2.8976e-07
8.5541e+05 2.8891e-07
8.5729e+05 2.8807e-07
8.5917e+05 2.8723e-07
8.6106e+05 2.8640e-07
8.6295e+05 2.8557e-07
8.6484e+05 2.8474e-07
8.6673e+05 2.8392e-07
8.6862e+05 2.8310e-07
8.7052e+05 2.8229e-07
8.7242e+05 2.8147e-07
8.7432e+05 2.8066e-07
8.7622e+05 2.7986e-07
8.7813e+05 2.7906e-07
8.8004e+05 2.7826e-07
8.8195e+05 2.7747e-07
8.8386e+05 2.7667e-07
8.8577e+05 2.7589e-07
8.8769e+05 2.7510e-07
8.8961e+05 2.7432e-07
8.9153e+05 2.7354e-07
8.9346e+05 2.7277e-07
8.9538e+05 2.7200e-07
8.9731e+05 2.7123e-07
8.9924e+05 2.7047e-07
9.0118e+05 2.6971e-07
9.0311e+05 2.6895e-07
9.0505e+05 2.6819e-07
9.0699e+05 2.6744e-07
9.0893e+05 2.6669e-07
9.1088e+05 2.6595e-07
9.1283e+05 2.6521e-07
9.1478e+05 2.6447e-07
9.1673e+05 2.6373e-07
9.1868e+05 2.6300e-07
9.2064e+05 2.6227e-07
9.2260e+05 2.6154e-07
9.2456e+05 2.6082e-07
9.2652e+05 2.6010e-07
9.2849e+05 2.5938e-07
9.3046e+05 2.5867e-07
9.3243e+05 2.5795e-07
9.3440e+05 2.5725e-07
9.3638e+05 2.5654e-07
9.3836e+05 2.5584e-07
9.4034e+05 2.5514e-07
9.4232e+05 2.5444e-07
9.4430e+05 2.5375e-07
9.4629e+05 2.5306e-07
9.4828e+05 2.5237e-07
9.5027e+05 2.5168e-07
9.5227e+05 2.5100e-07
9.5427e+05 2.5032e-07
9.5627e+05 2.4964e-07
9.5827e+05 2.4897e-07
9.6027e+05 2.4830e-07
9.6228e+05 2.4763e-07
9.6429e+05 2.4696e-07
9.6630e+05 2.4630e-07
9.6831e+05 2.4564e-07
9.7033e+05 2.4498e-07
9.7235e+05 2.4432e-07
9.7437e+05 2.4367e-07
9.7639e+05 2.4302e-07
9.7842e+05 2.4237e-07
9.8045e+05 2.4173e-07
9.8248e+05 2.4108e-07
9.8451e+05 2.4044e-07
9.8655e+05 2.3981e-07
9.8858e+05 2.3917e-07
9.9062e+05 2.3854e-07
9.9267e+05 2.3791e-07
9.9471e+05 2.3728e-07
9.9676e+05 2.3666e-07
9.9881e+05 2.3603e-07
1.0009e+06 2.3541e-07
1.0029e+06 2.3480e-07
1.0050e+06 2.3418e-07
1.0070e+06 2.3357e-07
1.0091e+06 2.3296e-07
1.0112e+06 2.3235e-07
1.0132e+06 2.3175e-07
1.0153e+06 2.3114e-07
1.0174e+06 2.3054e-07
1.0195e+06 2.2994e-07
1.0215e+06 2.2935e-07
1.0236e+06 2.2875e-07
1.0257e+06 2.2816e-07
1.0278e+06 2.2757e-07
1.0299e+06 2.2698e-07
1.0320e+06 2.2640e-07
1.0340e+06 2.2582e-07
1.0361e+06 2.2524e-07
1.0382e+06 2.2466e-07
1.0403e+06 2.2408e-07
1.0424e+06 2.2351e-07
1.0445e+06 2.2294e-07
1.0467e+06 2.2237e-07
1.0488e+06 2.2180e-07
1.0509e+06 2.2124e-07
1.0530e+06 2.2067e-07
1.0551e+06 2.2011e-07
1.0572e+06 2.1955e-07
1.0594e+06 2.1900e-07
1.0615e+06 2.1844e-07
1.0636e+06 2.1789e-07
1.0657e+06 2.1734e-07
1.0679e+06 2.1679e-07
1.0700e+06 2.1625e-07
1.0721e+06 2.1570e-07
1.0743e+06 2.1516e-07
1.0764e+06 2.1462e-07
1.0786e+06 2.1408e-07
1.0807e+06 2.1355e-07
1.0829e+06 2.1301e-07
1.0850e+06 2.1248e-07
1.0872e+06 2.1195e-07
1.0893e+06 2.1142e-07
1.0915e+06 2.1090e-07
1.0937e+06 2.1037e-07
1.0958e+06 2.0985e-07
1.0980e+06 2.0933e-07
1.1002e+06 2.0881e-07
1.1024e+06 2.0830e-07
1.1045e+06 2.0778e-07
1.1067e+06 2.0727e-07
1.1089e+06 2.0676e-07
1.1111e+06 2.0625e-07
1.1133e+06 2.0574e-07
1.1155e+06 2.0524e-07
1.1176e+06 2.0473e-07
1.1198e+06 2.0423e-07
1.1220e+06 2.0373e-07
1.1242e+06 2.0323e-07
1.1264e+06 2.0274e-07
1.1286e+06 2.0224e-07
1.1309e+06 2.0175e-07
1.1331e+06 2.0126e-07
1.1353e+06 2.0077e-07
1.1375e+06 2.0028e-07
1.1397e+06 1.9980e-07
1.1419e+06 1.9931e-07
1.1442e+06 1.9883e-07
1.1464e+06 1.9835e-07
1.1486e+06 1.9787e-07
1.1509e+06 1.9739e-07
1.1531e+06 1.9692e-07
1.1553e+06 1.9645e-07
1.1576e+06 1.9597e-07
1.1598e+06 1.9550e-07
1.1621e+06 1.9504e-07
1.1643e+06 1.9457e-07
1.1666e+06 1.9410e-07
1.1688e+06 1.9364e-07
1.1711e+06 1.9318e-07
1.1733e+06 1.9272e-07
1.1756e+06 1.9226e-07
1.1779e+06 1.9180e-07
1.1801e+06 1.9135e-07
1.1824e+06 1.9089e-07
1.1847e+06 1.9044e-07
1.1869e+06 1.8999e-07
1.1892e+06 1.8954e-07
1.1915e+06 1.8909e-07
1.1938e+06 1.8864e-07
1.1961e+06 1.8820e-07
1.1984e+06 1.8776e-07
1.2007e+06 1.8732e-07
1.2029e+06 1.8688e-07
1.2052e+06 1.8644e-07
1.2075e+06 1.8600e-07
1.2098e+06 1.8556e-07
1.2122e+06 1.8513e-07
1.2145e+06 1.8470e-07
1.2168e+06 1.8427e-07
1.2191e+06 1.8384e-07
1.2214e+06 1.8341e-07
1.2237e+06 1.8298e-07
1.2260e+06 1.8256e-07
1.2284e+06 1.8213e-07
1.2307e+06 1.8171e-07
1.2330e+06 1.8129e-07
1.2354e+06 1.8087e-07
1.2377e+06 1.8045e-07
1.2400e+06 1.8004e-07
1.2424e+06 1.7962e-07
1.2447e+06 1.7921e-07
1.2471e+06 1.7880e-07
1.2494e+06 1.7838e-07
1.2518e+06 1.7797e-07
1.2541e+06 1.7757e-07
1.2565e+06 1.7716e-07
1.2589e+06 1.7675e-07
1.2612e+06 1.7635e-07
1.2636e+06 1.7595e-07
1.2660e+06 1.7555e-07
1.2683e+06 1.7515e-07
1.2707e+06 1.7475e-07
1.2731e+06 1.7435e-07
1.2755e+06 1.7395e-07
1.2779e+06 1.7356e-07
1.2802e+06 1.7316e-07
1.2826e+06 1.7277e-07
1.2850e+06 1.7238e-07
1.2874e+06 1.7199e-07
1.2898e+06 1.7160e-07
1.2922e+06 1.7122e-07
1.2946e+06 1.7083e-07
1.2970e+06 1.7045e-07
1.2994e+06 1.7006e-07
1.3019e+06 1.6968e-07
1.3043e+06 1.6930e-07
1.3067e+06 1.6892e-07
1.3091e+06 1.6854e-07
1.3115e+06 1.6816e-07
1.3140e+06 1.6779e-07
1.3164e+06 1.6741e-07
1.3188e+06 1.6704e-07
1.3213e+06 1.6667e-07
1.3237e+06 1.6630e-07
